id,RecipeIngredient,by_sort,by_situation
6999573,"[4, 3]",양념/소스/잼,일상
6899306,"[8, 203, 13, 3, 6, 37]",밑반찬,일상
6922377,"[208, 8, 36, 5, 3, 1, 172, 43, 2, 3, 18]",밥/죽/떡,일상
4566398,"[276, 41, 14, 36, 4, 16, 10, 18, 19, 1, 12]",밑반찬,일상
6971873,"[32, 4, 34, 13, 5, 43, 6, 19, 1]",밑반찬,일상
6899890,"[30, 1, 2, 3, 20, 18, 10, 7, 12]",밑반찬,일상
6949168,"[470, 9, 22, 10, 16, 48, 7, 5]",밥/죽/떡,초스피드
6911155,"[63, 78, 8, 120, 21, 3, 83, 72, 37, 13, 5]",빵,야식
6942481,"[136, 66, 6]",기타,일상
6937272,"[74, 102, 9, 4, 13, 15, 31, 7, 12]",메인반찬,일상
6958352,"[42, 68, 32, 9, 15, 7, 10, 42, 154, 17, 24, 38, 1, 2]",찌개,일상
6894307,"[454, 28, 4, 9, 25, 24, 10, 1, 19, 69, 86]",메인반찬,
7016179,"[49, 56, 13, 66, 6, 366, 15, 5, 17, 18, 12]",디저트,일상
6933839,"[65, 191, 56, 14, 4, 51, 514, 13, 62, 55, 80, 8, 7, 304, 12]",밥/죽/떡,일상
6908377,"[32, 4, 41, 5, 10, 1, 7, 6, 3, 34]",밑반찬,일상
6877144,"[117, 22, 14, 8, 209, 111, 133, 84, 7, 2, 12]",밥/죽/떡,초스피드
6966222,"[8, 10, 16, 5, 3, 19, 7, 1]",밑반찬,일상
6973269,"[94, 16, 7, 43, 1, 10, 20]",밑반찬,초스피드
7016777,"[47, 8]",밑반찬,일상
6869069,"[65, 201, 1, 9, 4, 114, 5, 3, 17, 40, 11, 19, 6]",밑반찬,일상
7014517,"[9, 20, 6, 80, 45, 47, 114, 1, 4, 76, 64, 10, 668, 2]",김치/젓갈/장류,일상
7025229,"[39, 51, 28, 47, 33, 6, 45, 24, 6, 25, 70, 24, 7]",면/만두,기타
6877135,"[119, 9, 25, 20, 1, 7, 12]",밑반찬,일상
6964816,"[360, 23, 28, 105, 277, 1, 96, 53, 35, 16, 11, 10, 24, 1]",국/탕,일상
6995229,"[49, 56, 4, 14, 66, 57, 6, 25, 20, 15, 10, 5, 6, 18, 3, 13]",메인반찬,술안주
6957740,"[28, 14, 4, 13, 135, 11, 12]",밑반찬,일상
6993494,"[68, 298, 92, 166, 1, 5, 19, 1, 40, 76, 4, 11, 121, 5, 19, 6, 13]",메인반찬,손님접대
6916443,"[85, 364, 126, 13, 53, 29, 4, 16, 10, 19, 40, 1, 17, 3, 5, 12, 11]",메인반찬,일상
6936486,"[144, 36, 592, 53, 8, 5, 16, 10, 18, 59, 1, 3, 12, 7]",면/만두,일상
6833126,"[81, 174, 4, 71, 114, 61, 233, 169, 23, 16, 44]",밥/죽/떡,야식
6848759,"[51, 4, 42, 8, 22, 100, 253, 40, 10, 7, 2, 31, 16, 11, 102, 94, 145]",밥/죽/떡,일상
6871364,"[68, 367, 8, 9, 127, 138, 5, 414, 1, 91, 3, 18, 104, 17, 7, 11, 16]",면/만두,일상
6798784,"[178, 49, 4, 76, 129, 170, 10, 257, 740, 192, 1, 64, 20, 2, 282, 80, 80, 6]",김치/젓갈/장류,일상
6837881,"[21, 3, 2, 8, 60, 77, 215, 3]",과자,간식
6855006,"[32, 69, 4, 9, 16, 5, 48, 17, 1]",밑반찬,일상
6893870,"[32, 227, 4, 13, 9, 25, 6, 7, 12]",김치/젓갈/장류,일상
6687164,"[68, 42, 4, 13, 9, 1, 42, 17, 33, 6, 11]",찌개,일상
6904560,"[85, 46, 14, 9, 16, 5, 17, 10, 40, 1, 3, 43]",메인반찬,일상
6875315,"[35, 32, 4, 99, 78, 46, 28, 13, 10, 58, 45, 4, 24, 1]",찌개,일상
6879289,"[109, 4, 7, 1]",밑반찬,초스피드
7020362,"[187, 5, 20, 10, 7, 12, 19, 6]",김치/젓갈/장류,일상
1822438,"[49, 5, 322, 18, 43, 7, 10, 12, 1, 4]",김치/젓갈/장류,일상
7025727,"[30, 4, 304, 6, 12]",밑반찬,초스피드
6983070,"[47, 15, 4, 29, 29, 29, 5, 11, 7, 89, 57, 15, 2, 162, 6, 6, 5, 31, 18, 3, 57, 6]",퓨전,일상
6877994,"[28, 48, 3, 15]",디저트,간식
6958922,"[123, 4, 9, 1, 6, 24, 10, 11, 248, 368, 437]",국/탕,
7023374,"[6, 35, 177, 51, 4, 28, 32, 78, 13]",찌개,일상
6882467,"[140, 3, 6, 15]",디저트,간식
6888501,"[130, 115, 4, 1, 27, 29, 29, 29, 216, 54, 2, 11, 12]",메인반찬,일상
3291253,"[113, 68, 94, 14, 4, 112, 12, 7, 2, 5, 186, 1, 48]",메인반찬,명절
6933616,"[78, 75, 23, 31, 11]",밥/죽/떡,초스피드
6991935,"[396, 123, 146, 1, 6, 9, 11, 2]",국/탕,일상
6865212,"[8, 51, 14, 4, 47, 144, 58, 45, 47, 20, 2, 6, 4, 13, 5, 10, 43, 7, 12]",양념/소스/잼,일상
6843701,"[68, 42, 9, 4, 32, 97, 13, 1, 2, 10]",찌개,일상
6879291,"[348, 4, 23, 8, 13, 5, 3, 17, 1, 43, 6]",밥/죽/떡,일상
7002294,"[45, 58, 64, 28, 6, 2, 10, 271, 315, 2, 1, 40, 4, 25, 70]",김치/젓갈/장류,일상
6949689,"[62, 9, 13, 25, 10, 5, 1, 7, 12, 2]",밑반찬,일상
6987204,"[94, 2, 35, 34, 7]",밑반찬,일상
4484207,"[124, 1, 7, 5, 19, 16, 10, 15]",밥/죽/떡,간식
6939123,"[191, 4, 51, 114, 31, 1, 21, 2, 12]",메인반찬,
6907579,"[22, 28, 4, 14, 111, 2, 11, 8, 54, 216]",밥/죽/떡,일상
6874649,"[150, 9, 51, 14, 71, 4, 22, 5, 153, 388]",밥/죽/떡,일상
6840514,"[749, 30, 136, 13, 9, 4, 58, 45, 30, 10, 5, 1, 19, 6]",찌개,일상
6982056,"[36, 4, 16, 10, 1, 5, 7, 18, 3, 12]",밑반찬,일상
6932912,"[22, 32, 14, 4, 9, 38, 5, 3, 31, 1, 7]",밥/죽/떡,
6907752,"[8, 26, 21, 137, 75, 2, 38]",양식,일상
1062081,"[69, 56, 85, 219, 46, 4, 14, 314, 94, 9, 70, 25, 15, 10, 1, 17, 10, 24, 2, 38]",면/만두,일상
6968052,"[32, 494, 29, 53, 692, 5, 33, 96, 168]",메인반찬,다이어트
7017572,"[22, 111, 42, 9, 5, 3, 15, 2, 11]",메인반찬,일상
6942747,"[68, 1, 40, 4, 35, 24, 105, 9, 97, 11]",메인반찬,일상
6967984,"[95, 39, 6, 2]",밑반찬,일상
7004080,"[49, 20, 19, 10, 4, 24, 43, 12, 33, 1]",밑반찬,일상
6953072,"[704, 82, 69, 42, 9, 49, 1, 7, 11]",면/만두,해장
1892290,"[201, 131, 2, 5, 6, 1, 3, 19]",밑반찬,일상
6864618,"[118, 9, 4, 1, 13, 16, 11, 12, 7, 10, 5, 19, 118, 16, 12, 7]",메인반찬,일상
6899825,"[53, 4, 1, 33, 24, 23]",밑반찬,일상
6829516,"[8, 29, 4, 37, 2]",밥/죽/떡,일상
6945405,"[51, 8, 66, 2, 11, 15]",밑반찬,일상
6860288,"[66, 8, 6, 42, 4, 56, 233, 110, 37]",메인반찬,일상
6998074,"[183, 5, 20, 17, 104, 13, 9]",밑반찬,초스피드
6901995,"[8, 26, 3, 2, 21, 11, 137]",양식,일상
6835740,"[410, 10, 1, 5, 18, 7]",밑반찬,일상
6901349,"[127, 6, 110, 324]",면/만두,일상
6985167,"[81, 36, 4, 344, 18, 2, 6]",국/탕,일상
1993267,"[28, 79, 92]",퓨전,간식
6937361,"[95, 13, 66, 2, 8, 17, 11, 1, 7, 2, 5, 18, 43, 7, 12, 49]",밑반찬,일상
6836913,"[308, 36, 1, 12, 70, 25, 43, 19, 18, 16, 3]",밑반찬,일상
6949090,"[65, 30, 9, 32, 7, 24, 2, 1]",국/탕,일상
6907436,[221],메인반찬,초스피드
765786,"[358, 62, 36, 14, 46, 8, 16, 5, 10, 18, 3, 7, 48, 385, 1, 13]",면/만두,일상
7010453,"[8, 14, 41, 4, 2, 117, 22]",밥/죽/떡,일상
7015974,"[693, 167, 92, 110, 157, 119, 4, 14, 2, 11, 3, 137]",빵,초스피드
7005758,"[21, 125, 8, 60, 159, 77]",과자,간식
6913365,"[101, 4, 1, 11, 2, 27, 108, 203]",면/만두,초스피드
6961003,"[665, 4, 1, 13, 9, 10, 5, 16, 17]",메인반찬,술안주
6998791,"[187, 5, 10, 1, 3, 34, 7]",양념/소스/잼,일상
6978428,"[61, 37, 13, 5, 3]",기타,간식
6896820,"[28, 2, 15, 6]",과자,간식
6863654,"[85, 69, 10, 93, 1, 2]",국/탕,초스피드
6853347,"[390, 4, 1, 72, 34, 7]",밑반찬,일상
6993778,"[51, 4, 14, 1, 181, 2, 20, 7, 2, 112, 107]",밑반찬,일상
6940732,"[28, 29, 74, 4, 26, 121, 79, 137]",디저트,간식
6851602,"[42, 32, 5, 10, 33, 3, 34]",메인반찬,일상
3275172,"[100, 28, 4, 14, 5, 52, 2, 11]",메인반찬,일상
6898980,"[68, 4, 9, 41, 8, 15, 211, 5, 3, 17, 91, 6]",밥/죽/떡,일상
6833437,[88],디저트,간식
7012254,"[191, 76, 4, 9, 1, 13, 25, 5, 3, 40, 52, 17, 45]",메인반찬,손님접대
6987715,"[95, 22, 15, 5, 31, 19, 10, 11, 6]",밥/죽/떡,일상
6914518,"[248, 146, 88, 80, 77, 8, 3, 2, 26]",디저트,
6843947,"[63, 4, 14, 75, 9, 206, 122, 54, 3, 38]",빵,일상
5162700,"[22, 14, 4, 13, 118, 8, 66, 117]",밥/죽/떡,일상
6992045,"[95, 5, 10, 19, 33, 96]",밑반찬,일상
6834071,"[114, 5, 18, 6, 3]",밑반찬,일상
6851364,"[263, 3]",차/음료/술,일상
6931161,"[149, 9, 114, 14, 4, 42, 1, 135, 5, 3, 7]",메인반찬,술안주
6888701,"[28, 14, 4, 2, 38]",밑반찬,일상
6975102,"[46, 14, 53, 4, 9, 1, 15, 33, 96, 113, 297, 97, 2, 38, 16, 18, 3, 1, 96]",기타,일상
6927554,"[309, 76, 129, 4, 4, 5, 19, 3, 86, 1]",밑반찬,일상
7005691,"[8, 106, 49, 20, 1, 2]",국/탕,일상
6988050,"[124, 4, 21, 23, 8, 11, 147, 12, 5, 7, 3]",밥/죽/떡,간식
6876379,"[42, 68, 4, 9, 55, 1, 24, 10, 2]",찌개,일상
6769558,"[63, 176, 75, 120, 4, 142, 29, 122, 224, 75, 54, 37]",빵,간식
5101002,"[46, 36, 14, 53, 290, 16, 5, 18, 225, 263, 1, 7, 12]",면/만두,일상
6931043,"[68, 294, 42, 32, 4, 9, 13, 25, 7, 1, 106, 69]",찌개,일상
7007168,"[28, 130, 103, 26, 6, 8, 15, 22]",메인반찬,일상
6987542,"[63, 8, 21, 196, 15, 27, 92, 2, 11, 259]",빵,일상
7015455,"[178, 78, 200, 5, 18, 3, 1, 13]",기타,일상
6917164,"[266, 49, 4, 10, 5, 3, 18, 1, 7]",메인반찬,손님접대
6951963,"[61, 4, 14, 1, 5, 19, 12]",밑반찬,일상
1844934,"[183, 195, 12, 185, 5, 6, 86, 48, 1, 23, 4, 179]",샐러드,다이어트
7016062,"[94, 23, 7, 20, 2, 12, 6, 2]",밑반찬,일상
7004269,"[28, 36, 253, 4, 137, 29, 37, 2, 38]",샐러드,일상
6975595,"[187, 69, 9, 4, 51, 25, 13, 35, 1, 32]",찌개,일상
7026388,"[58, 9, 106, 42, 68, 118, 131, 10, 35, 3, 18]",메인반찬,일상
6838814,"[68, 30, 126, 41, 4, 9, 1, 40, 105, 35, 218, 11, 10, 20, 263]",메인반찬,
6848793,"[491, 369, 129, 49, 1, 23, 10, 3, 18, 5, 7, 12, 15, 199]",메인반찬,기타
6919722,"[28, 90, 4, 3, 7, 5]",밑반찬,일상
7013333,"[8, 20, 9, 11, 177]",국/탕,일상
1578011,"[85, 36, 4, 14, 114, 23, 10, 18, 1, 3, 12]",밑반찬,술안주
6904049,"[30, 143, 13, 6, 18, 3, 2]",밑반찬,일상
6847904,"[88, 3, 72, 12]",디저트,간식
7012056,"[109, 65, 2, 1, 33, 20]",국/탕,초스피드
6958059,"[178, 35, 1, 7, 34, 3, 9]",밑반찬,일상
6936516,"[300, 26, 8, 75]",빵,간식
6874134,"[65, 51, 76, 6, 55]",밥/죽/떡,이유식
6878738,"[30, 9, 2, 64, 7, 310, 12, 27, 1]",밑반찬,일상
6933961,"[271, 2]",밑반찬,일상
6769356,"[49, 51, 4, 85, 14, 66, 5, 18, 10, 49]",밑반찬,일상
6929329,"[117, 22, 14, 84, 94, 8, 133, 209, 2, 7, 12, 75]",밥/죽/떡,도시락
6837765,"[66, 6, 8, 2, 46, 85, 56, 74, 216, 37, 234]",디저트,손님접대
7011373,"[22, 56, 8, 9, 15]",밥/죽/떡,일상
6850330,"[356, 150, 51, 28, 4, 47, 9, 6, 179, 5, 3, 11]",김치/젓갈/장류,일상
6846811,"[512, 5, 2, 23, 12, 7, 145]",밑반찬,초스피드
6946289,"[94, 2, 5, 1, 2, 7, 104]",밑반찬,일상
6862619,"[309, 5, 24, 19, 6, 1, 11, 4, 129]",메인반찬,손님접대
6898229,"[8, 92, 29, 4, 49, 130, 2]",밑반찬,일상
4514405,"[32, 9, 47, 71, 4, 29, 16, 10, 6, 43, 1, 12, 7, 38]",메인반찬,일상
6928421,"[28, 4, 1, 75, 15, 5, 17, 19, 3, 11, 6]",밑반찬,일상
6857996,"[30, 23, 4, 10, 43, 20, 40, 1, 22]",김치/젓갈/장류,일상
6981026,"[76, 197, 9, 385, 10, 1, 20, 50, 2, 12, 2, 162]",김치/젓갈/장류,일상
6861737,"[68, 35, 9, 1, 40, 218, 97, 105, 6]",기타,손님접대
6988271,"[4, 115, 301, 74, 8, 63]",양식,일상
6851604,"[28, 14, 4]",밑반찬,초스피드
7008053,"[95, 4, 9, 1, 112, 11, 12, 31, 10, 2]",밑반찬,일상
6959787,"[28, 111, 4, 5, 6, 19, 15, 7, 12]",밑반찬,일상
7024454,"[95, 202, 9, 4, 13, 3, 17, 1, 5, 31, 1, 3, 17, 5, 7]",메인반찬,일상
6950366,"[28, 4, 8, 27, 2]",디저트,간식
7016613,"[94, 2, 24, 31, 1, 23, 34, 7]",밑반찬,일상
6945039,"[319, 4, 9, 11, 105, 201, 6, 5, 3, 17, 19]",밑반찬,일상
6885994,"[85, 126, 29, 29, 36, 204]",메인반찬,손님접대
6975281,"[231, 12, 10, 20, 24, 18, 1, 12, 3, 7]",밑반찬,일상
6922755,"[198, 35, 9, 1, 11]",메인반찬,
6842457,"[243, 111, 224]",밥/죽/떡,야식
1658927,"[55, 141, 14, 1, 341, 337, 7, 6, 187, 5, 10, 12, 1, 7]",밥/죽/떡,
6871284,"[673, 41, 25, 13, 1, 91, 10, 64, 3, 20, 34]",김치/젓갈/장류,일상
6846059,"[41, 85, 165, 8, 66]",메인반찬,술안주
6960972,"[425, 4, 9, 1, 135, 3, 11]",메인반찬,초스피드
6910130,"[294, 42, 32, 13, 9, 45, 24, 2]",찌개,일상
6993467,"[222, 18, 3, 50, 33, 34]",밑반찬,일상
6866569,"[62, 1, 64, 13, 66, 6, 15, 145]",메인반찬,술안주
6936439,"[236, 51, 4, 28, 13, 32, 53, 47, 299, 58, 16, 35, 1, 11, 24, 3]",국/탕,술안주
6980259,"[370, 144, 36, 92, 8, 2, 26]",면/만두,일상
6904559,"[8, 63, 75, 120, 110, 137, 2, 3]",빵,간식
6913287,"[486, 280, 42, 55, 25, 13, 9, 10, 1, 64, 38]",찌개,일상
6962976,"[62, 2, 20, 2, 34, 1, 10, 7]",밑반찬,일상
6899665,"[458, 41, 20, 10, 43, 1, 91, 34]",김치/젓갈/장류,일상
6940735,"[32, 4, 23, 13, 12, 31, 5, 10, 1, 3, 7]",밑반찬,일상
6942443,"[46, 14, 2, 15, 1, 12]",메인반찬,일상
6926591,[55],밥/죽/떡,일상
6951243,"[32, 139, 36, 22, 132, 2, 7, 12, 37, 15, 5, 17, 19]",밥/죽/떡,도시락
2999845,"[42, 74, 32, 6, 9, 1, 310]",찌개,일상
6969190,"[183, 47, 4, 96, 7, 1, 20, 6, 23, 13, 2]",찌개,일상
6964956,"[309, 14, 9, 217, 13, 28, 16, 10, 5, 24, 11, 91, 1, 50, 6, 6, 105, 218, 91, 3]",메인반찬,명절
6830863,"[75, 70, 29, 4, 22, 31, 5, 7]",밥/죽/떡,일상
7001598,"[32, 57, 47, 15, 9, 1, 10, 5, 7, 31, 6, 35]",밥/죽/떡,일상
6853963,"[28, 4, 1, 106, 5, 10, 17, 537, 44, 11, 12]",밑반찬,일상
6944078,"[149, 70, 53, 227, 353, 132]",밥/죽/떡,일상
6919867,"[63, 8, 110, 37, 19, 21]",빵,일상
6868293,"[523, 307, 7, 1, 35, 446, 24]",국/탕,
6973599,"[80, 157, 14, 224]",밥/죽/떡,일상
6856609,"[294, 32, 47, 1, 9, 42, 13, 2, 58, 45]",찌개,일상
6941478,"[118, 4, 114, 23, 1, 42, 6, 10, 5, 3, 11]",찌개,일상
7013297,"[198, 9, 4, 14, 47, 25, 13, 3, 10, 17, 5, 20, 31, 1, 7, 19, 11, 12]",메인반찬,일상
5262223,"[65, 201, 131, 12, 5, 225, 11, 1, 52]",밑반찬,일상
6916124,"[610, 281, 92, 182, 27, 5, 18, 3, 59, 1]",샐러드,일상
7022785,"[200, 62, 10, 1, 9, 3, 31, 12]",메인반찬,일상
6934520,"[8, 1, 114, 5, 24, 43, 3, 31]",밑반찬,
6975366,"[118, 55, 28, 47, 4, 32, 9, 1, 33, 15, 16, 10, 24, 20]",찌개,일상
6980467,"[101, 203, 73, 13, 1, 4, 108, 11, 27, 6, 2]",면/만두,일상
7024529,"[123, 344, 2, 3, 14, 36, 34, 144, 7, 8]",면/만두,일상
1783774,"[8, 27, 74, 1, 9, 94, 21, 2, 11]",밑반찬,일상
6958315,"[30, 2, 6, 1]",김치/젓갈/장류,일상
6961949,"[51, 15, 5]",밑반찬,초스피드
7003037,"[8, 94, 2, 26, 5, 284]",밑반찬,일상
6910759,"[315, 271, 2, 6, 80, 10, 380, 20, 1, 23]",김치/젓갈/장류,일상
6829655,"[297, 46, 53, 9, 683, 13, 15, 16, 10, 48, 5, 97, 380, 12, 1]",메인반찬,술안주
6851684,"[28, 2]",기타,일상
6394472,"[22, 100, 4, 1, 78, 291, 6, 148, 38, 15, 6, 4, 9, 217, 5, 19, 3, 52, 1, 40, 57]",밥/죽/떡,일상
6935436,"[58, 72, 5, 19, 17, 7, 34]",밑반찬,일상
6956251,"[65, 109, 7, 20, 2]",국/탕,일상
6975043,"[60, 21, 8, 125, 2, 8, 3, 60, 57, 194, 125]",디저트,간식
6910456,"[103, 6, 68, 28, 14, 4, 22, 117]",메인반찬,일상
6837070,"[300, 8, 26, 164, 21, 125]",빵,간식
6954414,"[8, 462, 14, 4, 41, 15, 2, 17]",밑반찬,일상
734639,"[68, 8, 4, 116, 107, 110, 92, 141, 15, 163, 11, 265]",디저트,도시락
6917653,"[28, 74, 4, 115, 39, 21, 2, 11, 27]",기타,간식
6946484,"[382, 30, 56, 249, 69, 41, 35, 10, 1]",국/탕,일상
6987519,"[8, 365, 41, 2]",밑반찬,일상
1842770,"[220, 6, 18, 112]",과자,간식
6992200,"[51, 4, 9, 13, 89, 66, 6, 2, 5, 284, 9]",밑반찬,일상
6829780,"[486, 277, 85, 70, 64, 33]",찌개,일상
6829287,"[58, 72, 3, 97, 19, 12]",밑반찬,일상
6865298,"[266, 53, 14, 46, 4, 31, 11, 34]",밑반찬,초스피드
6907130,"[94, 2, 1, 7, 34, 35, 9]",밑반찬,일상
6854402,"[124, 5, 4, 9, 11, 7, 3, 61, 6]",밥/죽/떡,간식
6843269,"[21, 2, 6, 60, 8, 8]",디저트,간식
6996445,"[95, 205, 140, 4, 9, 1, 22, 5, 17, 3, 7, 12, 6]",밥/죽/떡,일상
6978427,"[152, 18, 35, 5, 7, 34, 3, 1]",밑반찬,일상
6906039,"[275, 200, 9, 4, 34, 50, 17, 19, 1, 11, 275, 200, 9, 4, 34]",메인반찬,일상
6920621,[111],밑반찬,일상
6999093,"[88, 2, 26, 7]",밥/죽/떡,일상
6885843,"[100, 46, 4, 88, 53, 124, 9, 16, 10, 5, 3, 7, 1, 17, 38, 2, 6]",메인반찬,일상
7011180,"[30, 2, 6, 2, 387, 129, 1, 40, 146, 9, 13]",김치/젓갈/장류,일상
6913869,"[58, 28, 32, 51, 1, 35, 4, 13, 10, 23]",찌개,일상
6981795,"[207, 46, 4, 9, 122, 16, 10, 5, 20, 225, 33, 1, 17, 177, 38, 12, 7]",메인반찬,일상
6973689,"[32, 4, 41, 13, 246, 69, 16, 10, 5, 20, 33, 3, 1, 17]",메인반찬,일상
6864056,"[209, 18, 5, 17, 19, 3, 6, 33, 161, 12]",밑반찬,일상
6882612,"[272, 3, 60, 21, 3, 8, 48, 210]",,
6941434,"[113, 4, 9, 8, 61, 71, 1, 5, 7, 2, 31]",밑반찬,일상
6977745,"[30, 2, 10, 3, 1, 172, 64, 9, 7, 12]",밑반찬,일상
6965487,"[556, 4, 9, 13, 25, 52, 172, 6, 5, 17, 10, 1, 11, 19]",메인반찬,일상
4514401,"[258, 85, 115, 71, 152, 9, 14, 13, 8, 57, 31]",면/만두,손님접대
7002259,"[68, 51, 4, 78, 5, 1, 16, 10, 19, 3, 11, 153, 27, 5, 7, 12]",메인반찬,손님접대
6961483,"[36, 4, 10, 20, 5, 1, 43, 18, 7, 12]",밑반찬,일상
6971753,"[8, 2, 3, 21, 442, 482]",양식,일상
6997576,"[280, 111, 9, 4, 28, 1, 45, 16, 10, 17, 24, 38, 33]",찌개,일상
7019950,"[8, 14, 75, 9, 2, 22, 132, 12, 7]",밥/죽/떡,일상
6521394,"[165, 246, 28, 4, 99, 9, 8, 2, 47]",면/만두,일상
6870110,"[61, 131, 1, 133, 209, 22, 7, 18, 104, 5, 19, 2]",밥/죽/떡,도시락
1845387,"[319, 102, 230, 505, 9, 4, 13, 105, 1, 4, 529, 24, 10, 1, 7, 33, 11]",국/탕,일상
6942546,"[191, 55, 6, 47, 7, 52, 5, 41, 10, 1, 13, 7, 6, 12]",밥/죽/떡,
7023726,"[22, 56, 102, 8, 4, 9, 14, 1, 15, 5, 31, 2, 11, 7, 12]",밥/죽/떡,일상
6887550,"[85, 39, 2]",기타,기타
4630299,"[334, 2, 204]",메인반찬,일상
6929555,"[343, 30, 4, 9, 13, 131, 5, 10, 1, 40, 43, 15, 17, 38, 6, 16]",메인반찬,일상
6927750,"[32, 8, 204]",밑반찬,일상
1689906,"[311, 45, 30, 8, 1, 9, 25, 45, 6, 24, 86, 7, 2, 11]",국/탕,해장
6976613,"[214, 173, 169, 9, 8, 1, 24, 15, 145]",면/만두,초스피드
6754895,"[8, 22, 41, 78, 14, 64, 52, 2, 38, 409]",밥/죽/떡,일상
6981663,"[68, 47, 4, 9, 28, 51, 13, 6, 16, 10, 24, 20, 1, 615, 15, 7, 11]",찌개,일상
6942621,"[65, 27, 567]",양식,일상
6858065,"[214, 173, 152, 49, 142, 4, 1, 2, 11]",국/탕,일상
6987994,"[78, 9, 8, 14, 2, 361]",밑반찬,명절
6943223,"[258, 117, 12, 258, 53, 258, 162, 12]",기타,일상
1914351,"[8, 112, 3, 2, 59, 83]",양념/소스/잼,기타
6883347,"[14, 4, 75, 22, 79, 54, 31]",밥/죽/떡,일상
6879350,"[241, 3]",기타,기타
6949137,"[132, 22, 14, 75, 8, 209, 133, 84, 2, 7, 12]",밥/죽/떡,도시락
6996810,"[297, 46, 9, 4, 6, 16, 10, 31, 3, 1, 7, 11]",메인반찬,일상
6840863,"[65, 602, 15, 5, 1, 23, 3, 7, 38, 16, 3, 257, 44, 172, 7]",김치/젓갈/장류,일상
7005049,"[315, 271, 2, 6, 4, 20, 50, 1, 40, 10, 64, 22, 154]",김치/젓갈/장류,일상
6864178,"[398, 14, 4, 70, 102, 8, 15, 37, 145, 5, 17, 19, 31]",밥/죽/떡,일상
6840556,"[241, 55, 2, 6, 3]",밥/죽/떡,명절
6972091,"[311, 4, 49, 37, 5, 15, 33, 3, 6, 16, 1, 19, 17, 50, 7, 10, 25, 70, 6]",메인반찬,일상
6867961,"[127, 103]",면/만두,일상
6684004,"[81, 441]",차/음료/술,간식
6757872,"[63, 26, 8, 3, 21, 125]",빵,간식
6978035,"[32, 142, 4, 21, 1, 31, 6]",밑반찬,일상
6911567,"[236, 49, 41, 5, 18, 10]",메인반찬,손님접대
7015035,"[201, 386, 1, 14, 13, 47, 45, 6, 5, 186, 17, 48]",밑반찬,일상
2537797,"[307, 165, 160, 35]",국/탕,일상
6876081,"[63, 110, 121, 68, 38, 2, 1]",빵,도시락
6836899,"[141, 44, 300, 26, 8]",빵,일상
6996463,"[6, 21, 3, 60, 57, 8, 2, 15, 3, 128]",기타,간식
6931604,"[461, 15, 1, 24, 12, 2, 33]",밑반찬,일상
6900456,"[101, 160, 1, 4, 152, 188, 352, 27, 31, 2, 11]",면/만두,손님접대
6901028,"[85, 4, 14, 25, 9, 8, 66, 89, 7, 162, 2]",메인반찬,일상
6958850,"[74, 29, 14, 4, 1, 142, 122, 206, 22, 121, 21]",양식,일상
6853879,"[13, 6, 18, 3, 2]",밑반찬,초스피드
7026278,"[132, 36, 22, 725, 7, 35, 3, 18, 2, 13, 227, 12]",밥/죽/떡,다이어트
6991241,"[49, 89, 181, 57]",메인반찬,간식
6976963,"[1, 15, 135, 21, 5, 22]",밥/죽/떡,초스피드
7000877,"[63, 373, 37, 8, 2, 11, 79, 137]",빵,일상
6981192,"[71, 21, 6, 5, 3, 10, 12, 9]",밑반찬,일상
6998474,"[63, 215, 75, 98, 37]",빵,초스피드
6940407,"[51, 33, 23, 1, 4, 64, 12]",밑반찬,일상
6927758,"[32, 57, 15, 41, 5, 10, 34]",밥/죽/떡,도시락
7001300,"[65, 32, 4, 71, 9, 57, 53, 10, 1, 35, 31, 5]",메인반찬,일상
4831764,"[256, 42, 1, 13, 9, 10, 1, 45]",찌개,일상
5014352,"[53, 24, 10, 1, 23, 33, 12, 197]",김치/젓갈/장류,일상
6979225,"[183, 8, 78, 51, 41, 47, 64, 2]",국/탕,초스피드
6961925,"[87, 29, 4, 14, 47, 330, 52, 5, 31, 7, 8, 179, 11]",메인반찬,손님접대
7009933,"[8, 20, 49]",밑반찬,일상
6956004,"[245, 16, 10, 19, 3, 37, 6, 7, 12]",밑반찬,일상
6993454,"[208, 3, 5, 177, 1, 11, 7, 17, 4, 71, 47, 14, 113, 20, 19, 45, 58, 211]",메인반찬,손님접대
6830608,"[32, 4, 14, 116, 8, 57, 24]",밑반찬,일상
6950253,"[63, 21, 1, 3, 67]",빵,간식
7003993,"[268, 321, 4, 14, 13, 15, 366, 2, 89, 6]",기타,술안주
6929868,"[126, 22, 15, 1, 2, 7, 12]",밥/죽/떡,초스피드
6883324,"[343, 4, 13, 25, 9, 10, 16, 5, 106, 1, 50, 184, 172, 18, 11, 7]",메인반찬,일상
6860864,"[141, 26, 19, 128]",차/음료/술,초스피드
6995896,"[202, 5, 3, 1, 17, 6, 16, 7, 38, 19]",김치/젓갈/장류,일상
6992265,"[198, 35, 4, 46, 9, 1, 42]",메인반찬,일상
6850504,"[80, 8, 73, 77, 2, 3, 166]",빵,간식
6945943,"[8, 5, 3, 6, 13, 14, 4, 23]",메인반찬,일상
6962528,"[51, 14, 89, 2, 66, 8, 41, 13, 5, 18, 11, 12]",밑반찬,일상
6950573,"[109, 4, 361, 1, 2, 7, 12, 11]",밑반찬,일상
